conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1888966244348592462,Mon Feb 10 15:00:22 +0000 2025,0,Makan Siang Bergizi Gratis https://t.co/f27aIthAdX,1888966244348592462,,,in,"Banten, Indonesia",0,0,0,https://x.com/banten_berita/status/1888966244348592462,1941200143,banten_berita
1888965100356477058,Mon Feb 10 14:55:49 +0000 2025,0,Momen Prabowo Tanda Tangani Sepatu Siswa di Bogor saat Tinjau Makan Bergizi Gratis https://t.co/2ZlA35BStZ,1888965100356477058,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1888965100356477058,47274731,okezonenews
1886862461875433825,Mon Feb 10 14:46:41 +0000 2025,0,@lenteradata Semoga program makan bergizi gratis dri MDA tetap berlanjut walaupun programnya sma dengan pemerintah,1888962799428337801,,lenteradata,in,,0,0,0,https://x.com/Sofffyannn/status/1888962799428337801,1872131783367745536,Sofffyannn
1888962359554920931,Mon Feb 10 14:44:56 +0000 2025,0,Pemprov Babel dan DPRD Bahas Anggaran Program Makan Bergizi Gratis di APBD 2025 https://t.co/T4iVhiiNlf,1888962359554920931,,,in,Bangka Belitung,0,0,0,https://x.com/Inlens_id/status/1888962359554920931,1860995461848739840,Inlens_id
1886862461875433825,Mon Feb 10 14:41:03 +0000 2025,0,@lenteradata Menurutku berhasil skliki programnya MDA yg makan bergizi gratis. Buktinya terjadi penurunan angka stunting di daerah tersebut,1888961383938797768,,lenteradata,in,,0,0,0,https://x.com/putriiisofiii/status/1888961383938797768,1872125542918684672,putriiisofiii
1888960912050237613,Mon Feb 10 14:39:11 +0000 2025,0,#SahabatBahari Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). #25TahunKKP #KKPGOID #MENTERIKKP https://t.co/BQ38JOyv5L,1888960912050237613,https://pbs.twimg.com/amplify_video_thumb/1888960431517294592/img/zdrGDXrroji7JpVW.jpg,,in,"Kota Cilegon, Banten",0,0,0,https://x.com/bppmhkp_merak/status/1888960912050237613,1072614508214898688,bppmhkp_merak
1888960079602528509,Mon Feb 10 14:35:56 +0000 2025,0,Adapun peruntukkan penghematan uang kembali Prabowo tegaskan guna merealisasikan program yang langsung mengena ke masyarakat seperti Makan Bergizi Gratis dan pembangunan sekolah. https://t.co/eoxPrjqoAP,1888960095385714810,,bugiswarta,in,"Bone, Sulawesi Selatan",0,1,0,https://x.com/bugiswarta/status/1888960095385714810,3305634234,bugiswarta
1888873421683237366,Mon Feb 10 14:30:45 +0000 2025,0,@prabowo Tolol . Bergizi apaan . Itu program makan gratis bersyukur .,1888958791489814851,,prabowo,in,,0,0,0,https://x.com/AsephStalin/status/1888958791489814851,1852904448475238400,AsephStalin
1888958542759293419,Mon Feb 10 14:29:46 +0000 2025,0,Pangdam IV/Diponegoro Mayjen TNI Deddy Suryadi meninjau program Makan Bergizi Gratis (MBG) di Kota Semarang pada Senin 10 Februari 2025. https://t.co/JkgV2m7GMR #suaramerdeka #suaramerdekacom #pangdam #pangdam4diponegoro #kotasemarang #semarang #programmakanbergizigratis https://t.co/fuHMXZDsJ8,1888958542759293419,https://pbs.twimg.com/ext_tw_video_thumb/1888956816618602496/pu/img/ujcwZXe6tVxHtpgg.jpg,,in,indonesia,0,0,0,https://x.com/suaramerdeka/status/1888958542759293419,219527452,suaramerdeka
1888957496091689335,Mon Feb 10 14:25:36 +0000 2025,71,MBG : makan bergizi gratis MBG : makan burger gratis ,1888957496091689335,,,in,,0,1,11,https://x.com/aldapstsr/status/1888957496091689335,921651689819578369,aldapstsr
1888956263800902079,Mon Feb 10 14:20:43 +0000 2025,0,Peneliti LPEM UI: Tanpa Pengawasan Ketat Program Makan Bergizi Gratis Rentan terhadap Inefisiensi Anggaran https://t.co/bhfOfKU0r4,1888956263800902079,,,in,,0,0,0,https://x.com/HendraI02096030/status/1888956263800902079,1431566537500938245,HendraI02096030
1888955565709443320,Mon Feb 10 14:17:56 +0000 2025,0,Pemkot Bandar Lampung Siapkan Rp54 Miliar untuk Program Makan Bergizi Gratis Senin (10/2/2025) Baca Selengkapnya di: https://t.co/eXvzieiLTs,1888955565709443320,,,in,Bandar Lampung,0,0,0,https://x.com/LampungGehNews/status/1888955565709443320,363940365,LampungGehNews
1888954194452955484,Mon Feb 10 14:12:29 +0000 2025,0,di makan bergizi gratis kayaknya ga ada tuh yg videonya sampe begini cewe ampe geleng geleng kepala yak itulah bedanya blog,1888954194452955484,,,in,On Fire,0,0,0,https://x.com/HaekalZain/status/1888954194452955484,2338158212,HaekalZain
1888954158365208583,Mon Feb 10 14:12:21 +0000 2025,0,Kebijakan Anggaran Presiden Prabowo. Dalam hal ini ekonomi politik anggaran presiden Prabowo tampaknya tdk berpihak pada sektor infrastruktur ttp lbh fokus dan menitikberatkan pada kelompok masyarakat miskin yg menjadi sasaran makan bergizi gratis. https://t.co/FI8Yfdv3sS https://t.co/3E9xfgssxH,1888954158365208583,https://pbs.twimg.com/media/GjbpyZ4awAA-Y3o.jpg,,in,,0,0,0,https://x.com/PohanChoky40724/status/1888954158365208583,1866478058582257664,PohanChoky40724
1888953617022865415,Mon Feb 10 14:10:12 +0000 2025,0,Program Makan Bergizi Gratis atau MBG ini sejalan dengan visi Bapak Presiden yaitu menuju Indonesia Emas 2045. Untuk itu program ini wajib diberikan untuk anak-anak kita guna mewujudkan generasi unggul dan emas #Nusantara #AdadiKompas https://t.co/YcsDicjBik,1888953617022865415,,,in,"ÜT: 62.478419,21.330711",0,0,0,https://x.com/kompasmuda/status/1888953617022865415,79237556,kompasmuda
1888815155904958896,Mon Feb 10 14:05:08 +0000 2025,0,@ARSIPAJA Siap-siap melampaui Venezuela dan Zimbabwe Omon-omon kabinet fufufafa Mulyono gemoyy Makan Bergizi Gratis IKN @deepseek_ai https://t.co/ZxKduA0hFc,1888952344722932149,https://pbs.twimg.com/media/GjboJApaYAAHFcj.jpg,ARSIPAJA,in,Earth,0,0,0,https://x.com/sebutsajakucing/status/1888952344722932149,1077577255260311553,sebutsajakucing
1888952235704328258,Mon Feb 10 14:04:42 +0000 2025,0,Program Makan Bergizi Gratis atau MBG ini sejalan dengan visi Bapak Presiden yaitu menuju Indonesia Emas 2045. Untuk itu program ini wajib diberikan untuk anak-anak kita guna mewujudkan generasi unggul dan emas #Nusantara #AdadiKompas https://t.co/ckHo82BSCU,1888952235704328258,,,in,"Palmerah Selatan, Jakarta",0,0,0,https://x.com/KompasKlasika/status/1888952235704328258,155456716,KompasKlasika
1888913252924702984,Mon Feb 10 14:04:17 +0000 2025,1,@tvOneNews Mungkin pemerintah sekarang berpikir hutang adalah menggadaikan masa depan daripada habis buat orang yang mati lebih dulu buat memperbaiki kualitas generasi muda yg akan jadi pemimpin 20 th lg dg makan bergizi gratis buat biar mampubayar hutang yg telah dibuat tahun 2015-2024.,1888952128104018169,,YogYas12914,in,,0,0,0,https://x.com/YogYas12914/status/1888952128104018169,1681315749359681537,YogYas12914
1888951845185577006,Mon Feb 10 14:03:09 +0000 2025,2,#SahabatBahari Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). https://t.co/LfAh7hlzkN,1888951845185577006,https://pbs.twimg.com/ext_tw_video_thumb/1888951753409998848/pu/img/9kPY2F270guF37Ha.jpg,,in,YOGYAKARTA,0,1,0,https://x.com/BPPMHKPJogja/status/1888951845185577006,2388374748,BPPMHKPJogja
1888862631764861277,Mon Feb 10 14:02:41 +0000 2025,0,@CakKhum Jawaban deepseek si Makan Bergizi Gratis dan Pindah Ibu Kota Indonesia kemungkinan besar bakal jauh lebih ancur dibandingkan Venezuela dan Zimbabwe https://t.co/kHQKA129Vv,1888951729317958076,https://pbs.twimg.com/media/GjbnlImbcAEPiAR.jpg,CakKhum,in,Earth,0,0,0,https://x.com/sebutsajakucing/status/1888951729317958076,1077577255260311553,sebutsajakucing
1888949765523837221,Mon Feb 10 13:56:35 +0000 2025,0,Bisa ditonton disini gmn ngejelimetnya peraturan makan gratis buat anak2. Kalo cari yg enak banyak tp yg ssh adl cari yg berproses n bergizi. Makanan yg beneran dimasak bkn frozen food atau semacamnya https://t.co/uyOtbmfaYs,1888950193657421911,,Jae___Na,in,,0,1,0,https://x.com/Jae___Na/status/1888950193657421911,1161162780226887680,Jae___Na
1888949837120336042,Mon Feb 10 13:55:10 +0000 2025,0,Program Makan Bergizi Gratis atau MBG ini sejalan dengan visi Bapak Presiden yaitu menuju Indonesia Emas 2045. Untuk itu program ini wajib diberikan untuk anak-anak kita guna mewujudkan generasi unggul dan emas #Nusantara #AdadiKompas https://t.co/VOphb8vQDx,1888949837120336042,,,in,"Palmerah, Jakarta",0,0,0,https://x.com/hariankompas/status/1888949837120336042,255866913,hariankompas
1888949765523837221,Mon Feb 10 13:54:53 +0000 2025,0,Tapi burger bkn termasuk makanan sehat &amp; bergizi apalagi kalo dilihat ada kentang &amp; nugget. Tp itu termasuknya fast food di US kentang goreng aja gk dibolehin buat program makan gratis di sekolah. Krn hrs betul2 makanan yg lewat proses bkn yg tinggal goreng atau instan-,1888949765523837221,,,in,,0,1,0,https://x.com/Jae___Na/status/1888949765523837221,1161162780226887680,Jae___Na
1888437506821194005,Mon Feb 10 13:54:20 +0000 2025,0,@tunasumbi @tubbirfess di kuadran prioritas kemarin aku lihat nomer 1 makan bergizi gratis wkwk,1888949624049914335,,tunasumbi,in,,0,0,0,https://x.com/buatscrapping/status/1888949624049914335,1636020347354091520,buatscrapping
1888947855974621604,Mon Feb 10 13:47:18 +0000 2025,1,Gak 1-2 konten pegawai yang akhirnya dirumahkan akibat kebijakan pemotongan budget. Kalo alasannya untuk makan gratis kan ga lucu juga kalau anaknya nanti bisa makan bergizi tapi ayahnya dipecat kerja.,1888947855974621604,,,in,Bogor,0,1,0,https://x.com/txtfromirfanID/status/1888947855974621604,1180415869760884738,txtfromirfanID
1888946471715950894,Mon Feb 10 13:41:48 +0000 2025,0,Ketahanan pangan bukan hanya tanggung jawab pemerintah tapi juga kita semua. Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/4vgU5SgNlb. mendukung penuh langkah strategis pemerintah dalam mewujudkan swasembada pangan dan memberikan makan bergizi gratis. https://t.co/aYrzKMZpWJ,1888946471715950894,https://pbs.twimg.com/media/GjbizhjbIAAtYHJ.jpg,,in,"Simalungun, Sumatera Utara",0,0,0,https://x.com/Polres_simal/status/1888946471715950894,1454510937268895748,Polres_simal
1888945222417342855,Mon Feb 10 13:36:50 +0000 2025,0,MAKAN BERGIZI GRATIS MAKAN BURGER GRATIS ,1888945222417342855,,,in,,0,0,0,https://x.com/ramzQ/status/1888945222417342855,55827491,ramzQ
1888944587005468717,Mon Feb 10 13:34:19 +0000 2025,1,Generasi Tertib Generasi Maju! Hari ini Ditlantas Polda Kalsel hadir di SDN 3 Landasan Ulin Barat Banjarbaru untuk mengedukasi siswa tentang keselamatan berlalu lintas dan sosialisasi program makan bergizi gratis. Bersama kita ciptakan lingkungan yang aman dan disiplin! https://t.co/CB4E5lrTO9,1888944587005468717,https://pbs.twimg.com/media/GjbhFqNbMAAqQUM.jpg,,in,Banjarmasin,0,0,0,https://x.com/RTMCPoldaKalsel/status/1888944587005468717,928828408447959041,RTMCPoldaKalsel
1888944143118037193,Mon Feb 10 13:32:33 +0000 2025,0,di dunia ini gada yg gratis ya gusy makan bergizi gratis aja mengorbankan banyak hal‍️,1888944143118037193,,,in,She/Her. ,0,0,0,https://x.com/sugarccube/status/1888944143118037193,1513482630255497225,sugarccube
1888944036050026818,Mon Feb 10 13:32:07 +0000 2025,0,Ketahanan pangan bukan hanya tanggung jawab pemerintah tapi juga kita semua. Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/UZYhkQBYEZ. mendukung penuh langkah strategis pemerintah dalam mewujudkan swasembada pangan dan memberikan makan bergizi gratis https://t.co/setRLytrv2,1888944036050026818,https://pbs.twimg.com/media/GjbgltkaIAA_p8P.jpg,,in,"Bali, Indonesia",0,0,0,https://x.com/PBebandem/status/1888944036050026818,1250737558935363589,PBebandem
1888873421683237366,Mon Feb 10 13:31:07 +0000 2025,0,@prabowo Saya pikir tadinya makan bergizi gratis itu akan secara terus menerus dengan kata lain tiap hari .. eh salah perkiraan saya,1888943784710533601,,prabowo,in,wawena papua,0,0,0,https://x.com/Anto38345681/status/1888943784710533601,1340607373640003585,Anto38345681
1888941785348809148,Mon Feb 10 13:23:11 +0000 2025,0,Presiden RI Prabowo Subianto mengecek langsung pelaksanaan program makan bergizi gratis di SDN 1 dan SDN 2 Kedung Jaya 2 Bogor Jawa Barat pada Senin pagi. Inspeksi mendadak ini dilakukan untuk memastikan implementasi distribusi berjalan dengan baik dan lancar. @prabowo https://t.co/fuDUYviLVF,1888941785348809148,https://pbs.twimg.com/amplify_video_thumb/1888938272547831808/img/NYtxpBLh7X_f3JqS.jpg,,in,,0,0,0,https://x.com/sinpotv/status/1888941785348809148,1012174601055449088,sinpotv
1888941770689634799,Mon Feb 10 13:23:07 +0000 2025,0,Polri membuka rekrutmen khusus bagi personel yang memiliki keahlian di bidang pertanian gizi dan kesehatan masyarakat. Langkah ini bertujuan untuk memperkuat peran Polri dalam mendukung program makan bergizi gratis serta mewujudkan swasembada pangan secara berkelanjutan. https://t.co/qT3Ki9h41A,1888941770689634799,https://pbs.twimg.com/media/Gjbeh45bQAAt8iK.jpg,,in,,0,0,0,https://x.com/semanupolsek75/status/1888941770689634799,1589826141736800257,semanupolsek75
1888941265611526311,Mon Feb 10 13:21:07 +0000 2025,0,Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). #25TahunKKP https://t.co/T3JzqrZ3L2,1888941265611526311,,,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/BBPBL_LAMPUNG/status/1888941265611526311,841846129193017344,BBPBL_LAMPUNG
1888761674670461429,Mon Feb 10 13:20:50 +0000 2025,0,@OggyZilly43173 @kompascom @tribunnews @detikcom Sukseskan program makan bergizi gratis,1888941194149052753,,OggyZilly43173,in,,0,0,0,https://x.com/JayantiiRah/status/1888941194149052753,1669208129077411845,JayantiiRah
1888940669689028636,Mon Feb 10 13:18:45 +0000 2025,0,#SahabatBahari Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). Sosialisasi revitalisasi juga terus https://t.co/k2SJwPoftq,1888940669689028636,https://pbs.twimg.com/amplify_video_thumb/1888940218495180800/img/3sGqnD1lliwslCmc.jpg,,in,Jakarta Capital Region,0,0,0,https://x.com/djpt_kkp/status/1888940669689028636,2995922576,djpt_kkp
1888938955665748062,Mon Feb 10 13:11:56 +0000 2025,1,#SahabatBahari Kementerian Kelautan dan Perikanan (@kkpgoid ) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). https://t.co/JUQXf0wIzr,1888938955665748062,,,in,,0,1,0,https://x.com/pusluh_bppsdm/status/1888938955665748062,1765183408278507520,pusluh_bppsdm
1888873421683237366,Mon Feb 10 13:08:22 +0000 2025,0,@prabowo Kalau ada pilihan : makan bergizi gratis atau pendidikan gratis rasanya akan lebih memilih pendidikan gratis. Atau pendidikan murah itu rasanya jauh lebih bermakna. Investasi leher ka atas akan muncul inovasi-inovasi baru original dari anak-anak Indonesia. Makin kreatif maju.,1888938056989954488,,prabowo,in,,0,0,0,https://x.com/AngestikaD/status/1888938056989954488,1468132871986565121,AngestikaD
1888937728110465448,Mon Feb 10 13:07:03 +0000 2025,0,Perlukah Makan Bergizi Gratis Dievaluasi? Pakar UGM Sebut Masih Banyak Kekurangan https://t.co/p03hSwXXI0,1888937728110465448,,,in,,0,0,0,https://x.com/detik_edu/status/1888937728110465448,1668188086067683331,detik_edu
1888936204411777238,Mon Feb 10 13:01:00 +0000 2025,0,Presiden Prabowo Subianto menegaskan komitmennya untuk meningkatkan kualitas kesehatan dan pendidikan anak-anak Indonesia melalui program makan bergizi gratis (MBG). Pada Senin 10 Februari 2025 ia mengunjungi SDN Kedung Jaya 1 Bogor Kota Bogor Jawa Barat untuk meninjau https://t.co/0RbgU01k8N,1888936204411777238,https://pbs.twimg.com/media/GjbDiA2bQAAvu1A.jpg,,in,"Pulo Gadung, Indonesia",0,1,0,https://x.com/tvOneNews/status/1888936204411777238,55507370,tvOneNews
1888935772377718906,Mon Feb 10 12:59:17 +0000 2025,0,Polri membuka rekrutmen khusus bagi personel yang memiliki keahlian gizi &amp; kesehatan masyarakat. Langkah ini bertujuan untuk memperkuat peran Polri dalam mendukung program makan bergizi gratis serta mewujudkan swasembada pangan secara berkelanjutan. Polri Siap #SukseskanAstaCita https://t.co/XheZvB5udd,1888935772377718906,https://pbs.twimg.com/media/GjbZEvGaAAAA9gA.jpg,,in,"Maluku Utara, Indonesia",0,0,0,https://x.com/Polrestatidore/status/1888935772377718906,783885476415418368,Polrestatidore
1888934796245823552,Mon Feb 10 12:55:24 +0000 2025,1,Sumpah gapapa tau kalau makan bergizi gratis ditiadakan masak anaknya dapat makan 1x gratis tp ortuny di phk dari kerjaan karena efisiensi anggaran ituh. Gue aja dari smp-sma sering nggk makan sampe sore karena nabung mau beli album gabwa bekal dari rumah jg tetap 3 besar,1888934796245823552,,,in,,0,0,0,https://x.com/__needajob/status/1888934796245823552,1753061830921244672,__needajob
1888934189673955755,Mon Feb 10 12:53:00 +0000 2025,0,Manusia yang kena 'bait' makan bergizi gratis waktu pemilu mah otaknya ga akan bisa prediksi hal begini akan terjadi ke depannya. Hal yang paling penting itu perut kenyang walau akhirnya kenyang aja gizinya ga ada.,1888934189673955755,,,in,,0,0,0,https://x.com/reinthewhitecat/status/1888934189673955755,1154610598534979584,reinthewhitecat
1888932406679539818,Mon Feb 10 12:45:55 +0000 2025,3,Gak bisa disebut efisiensi juga sih karena anggaran nya dialihkan untuk program makan bergizi gratis.,1888932406679539818,,,in,,0,1,0,https://x.com/03__nakula/status/1888932406679539818,1101696077147729920,03__nakula
1888840835728646176,Mon Feb 10 12:45:03 +0000 2025,0,@aparatmati MBG Makan Bergizi Gratis MBG Makan Burger Gratis Kelassss ,1888932190467334403,,aparatmati,in,,0,0,0,https://x.com/sirikamat/status/1888932190467334403,1064316123775033344,sirikamat
1888931758302998880,Mon Feb 10 12:43:20 +0000 2025,0,Presiden Prabowo Subianto melaksanakan kunjungan ke SDN Kedung Jaya 1 Bogor Kota Bogor Provinsi Jawa Barat. Ada yang menarik saat ia meninjau pelaksanaan program makan bergizi gratis (MBG) di Sekolah tersebut pada Senin 10 Februari 2025. Terlihat pak Prabowo duduk di kursi https://t.co/IOAi2e5wRn,1888931758302998880,https://pbs.twimg.com/ext_tw_video_thumb/1888931338671325184/pu/img/n0VY-70C-xgVuk3P.jpg,,in,Indonesia,0,0,0,https://x.com/pikiran_rakyat/status/1888931758302998880,58880688,pikiran_rakyat
1888931551892943348,Mon Feb 10 12:42:31 +0000 2025,0,Prabowo Sidak Program Makan Bergizi Gratis di Bogor Warga dan Siswa Antusias https://t.co/5qnNGaFD99,1888931551892943348,,,in,Jawa Tengah,0,0,0,https://x.com/GRAHAMEDIA2023/status/1888931551892943348,1723485773817950208,GRAHAMEDIA2023
1888931371508441160,Mon Feb 10 12:41:48 +0000 2025,0,#SahabatBahari Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). https://t.co/XqKG7CzoJb,1888931371508441160,https://pbs.twimg.com/ext_tw_video_thumb/1888930193580191744/pu/img/ANOTDvGtIOFoL5Z6.jpg,,in,"Sidoarjo, Indonesia",0,1,0,https://x.com/poltekkpsda/status/1888931371508441160,4909548049,poltekkpsda
1888930473478660120,Mon Feb 10 12:38:14 +0000 2025,0,makan bergizi gratis drpd maksain 90% apbn mending sekalian open tender gede-gedean apa kek 50/50 begini gue jamin banyak korporat mau caper ke itu program tenang aja,1888930473478660120,,,in,,0,0,0,https://x.com/ebifuranism/status/1888930473478660120,1717728378785312768,ebifuranism
1888865563314999545,Mon Feb 10 12:28:29 +0000 2025,0,@joeyakarta ternyata program makan bergizi gratis bisa merembet kemana mana hehehe,1888928021127786827,,joeyakarta,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/yanuar_wb/status/1888928021127786827,192231157,yanuar_wb
1888927900759425504,Mon Feb 10 12:28:00 +0000 2025,0,Ketahanan pangan bukan hanya tanggung jawab pemerintah tapi juga kita semua. Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/rPeP6KFr4K. mendukung penuh langkah strategis pemerintah dalam mewujudkan swasembada pangan dan memberikan makan bergizi gratis demi https://t.co/KB9yAFE1kQ,1888927900759425504,https://pbs.twimg.com/media/GjbR5mIbUAAPQq_.jpg,,in,"Mengwi, Badung, Bali, Indonesi",0,0,0,https://x.com/PolsekMengwi57/status/1888927900759425504,1456491931945496576,PolsekMengwi57
1888926594569478598,Mon Feb 10 12:22:49 +0000 2025,0,Momen Prabowo Tinjau Makan Bergizi Gratis di Bogor https://t.co/iMHqqkbOAb,1888926594569478598,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/detikfinance/status/1888926594569478598,135795460,detikfinance
1888926004867158222,Mon Feb 10 12:20:28 +0000 2025,2,Indonesia Cemas 2030 cc pak @prabowo Yg begini ini dkasih Makan Bergizi Gratis jg Mubazir. Stlh kenyang mrk malah ngorok.,1888926004867158222,,,in,"Semarang, Indonesia",1,1,0,https://x.com/syahirularif/status/1888926004867158222,112049860,syahirularif
1888924491746779571,Mon Feb 10 12:14:28 +0000 2025,1,#SahabatBahari Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). #PanganBiru #2025KKPRiseTogether,1888924491746779571,,,in,Jakarta Capital Region,0,1,1,https://x.com/ITJEN_KKP/status/1888924491746779571,4274337079,ITJEN_KKP
1888924340214956392,Mon Feb 10 12:13:51 +0000 2025,0,#SahabatBahari (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). #25TahunKKP #PanganBiru @in_radiarta https://t.co/aQW03O13xz,1888924340214956392,,,in,,0,0,0,https://x.com/PKPjembrana/status/1888924340214956392,924178642980048896,PKPjembrana
1888538388266946672,Mon Feb 10 11:40:18 +0000 2025,0,@yawdasiya @FOODFESS2 Gimana klo km yg masakin untuk makan bergizi gratis?? Bilang deh pak prabs kali aja anak2 lebih suka menunya,1888915894132518956,,yawdasiya,in,,0,0,0,https://x.com/mysalt_sunshine/status/1888915894132518956,1712749051,mysalt_sunshine
1887770271907709282,Mon Feb 10 11:39:14 +0000 2025,0,@lenteradata Selama ini MDA banyak membantu masyarakat mulai dri sisi kemanusiaan pemberdayaan masyarakat pemberian makan bergizi gratis dan msh banyak lgi hal baik yg dilakukan MDA. Semoga kebaikan yg dilakukan dpt memudahkan langkah MDA untuk firt gold 2026.,1888915628373025256,,lenteradata,in,,0,0,0,https://x.com/anesaputriii/status/1888915628373025256,1875695169699495936,anesaputriii
1888915478133051829,Mon Feb 10 11:38:38 +0000 2025,0,Pelaksanaan Kegiatan Penyerahan KIA pada Rangkaian Kegiatan Uji Coba makan bergizi gratis dan pemeriksaan kesehatan gratis SDN 5 Salamae Kota Palopo dan SDN 231 Padang Assempereng Kab Luwu #kia #mbg #pkg https://t.co/MwTKGYAUBQ,1888915478133051829,https://pbs.twimg.com/media/GjbFUftaEAAcal6.jpg,,in,"Kota Makassar, Sulawesi Selata",0,0,0,https://x.com/dukcapil_sulsel/status/1888915478133051829,1793548339545554944,dukcapil_sulsel
1888915359463583797,Mon Feb 10 11:38:10 +0000 2025,0,Daripada bapak @/prabowo ngasih makan gratis buat anak sekolah doang mending kasih bapak dan ibu anak2 tsb pekerjaan yg layak gaji yg layak dan akses yg layak biar mereka bisa ngasih makanan bergizi buat anak2nya ga siang doang tapi juga pagi dan malam hari,1888915359463583797,,,in,pengen ke Mekkah ,0,0,0,https://x.com/madedesss/status/1888915359463583797,1505379116857499649,madedesss
1888408652228509722,Mon Feb 10 11:37:44 +0000 2025,0,@arifin34533 Letak bebannya ada di makan bergizi gratis..,1888915248918523949,,arifin34533,in,,0,0,0,https://x.com/kurukatonacho/status/1888915248918523949,1433878925105459203,kurukatonacho
1888408652228509722,Mon Feb 10 11:36:44 +0000 2025,0,@arifin34533 Yang beban makan bergizi gratis kali bu,1888914999403597914,,arifin34533,in,,0,0,0,https://x.com/aerodika/status/1888914999403597914,617585360,aerodika
1888913568214687951,Mon Feb 10 11:31:03 +0000 2025,0,#SahabatBahari Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). https://t.co/fR7ZsJ3y4J,1888913568214687951,https://pbs.twimg.com/amplify_video_thumb/1888913353365762048/img/ML38MNY_e1UcLQnN.jpg,,in,"Sibolga, Indonesia",0,1,0,https://x.com/ppnsibolga1/status/1888913568214687951,824125097111941121,ppnsibolga1
1888913536950407538,Mon Feb 10 11:30:56 +0000 2025,0,Hari Ini Anak Makan Bergizi Gratis Besok Bapaknya Bisa Kena PHK https://t.co/94ERZjI6e5 via @InvestorID,1888913536950407538,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/InvestorID/status/1888913536950407538,238091066,InvestorID
1888913415898587622,Mon Feb 10 11:30:27 +0000 2025,0,#SahabatBahari Kementerian Kelautan dan Perikanan (KKP) tancap gas merealisasikan program revitalisasi tambak Pantura Jawa untuk mendukung pencapaian target swasembada pangan serta mendukung pelaksanaan program makan bergizi gratis (MBG). https://t.co/y0dgGBIraq,1888913415898587622,,,in,Jakarta,0,1,0,https://x.com/BudidayaKKP/status/1888913415898587622,2602602804,BudidayaKKP
1888913320176124144,Mon Feb 10 11:30:04 +0000 2025,1,Kodim 1802/Sorong : 8 Sekolah Terima Manfaat Makan Bergizi Gratis. 2.427 Porsi Makanan. #TNIADbekerjadenganhati #TNIADDihatiRakyat #TNIADPrima #TNIADBerjuangBersamaRakyat https://t.co/OxheJEBC3C,1888913320176124144,https://pbs.twimg.com/media/GjbEo34aQAAhd6z.jpg,,in,Papua Barat,0,0,0,https://x.com/KodamKasuari/status/1888913320176124144,795876543914348544,KodamKasuari
1888643094893260909,Mon Feb 10 11:29:07 +0000 2025,0,@kepobanget_ye Penerima makan bergizi gratis.,1888913082396602515,,kepobanget_ye,in,,0,0,0,https://x.com/bbspirty/status/1888913082396602515,1831535694050992128,bbspirty
